sentenceID,sentence,origin,destination,is_valid,difficulty,category,notes
2510,Je vais à Rennes,,,0,easy,incomplete_origin,missing origin
2511,destination toulon,,,0,easy,incomplete_origin,missing origin
2512,Trajet Limoges Clermont-Ferrand,Limoges,Clermont-Ferrand,1,medium,no_markers,
2513,Billet Grenoble Le Mans,Grenoble,Le Mans,1,medium,no_markers,
2514,sozawofej pucusuv hutig kyb sud,,,0,easy,garbage,random text
2515,Quel est le moyen le plus rapide pour aller de Nîmes à Toulouse,Nîmes,Toulouse,1,hard,complex_question,
2516,Cap sur Aix-en-Provence depuis Strasbourg,Strasbourg,Aix-en-Provence,1,medium,inverted_order,
2517,gare gare gare gare gare gare,,,0,easy,garbage,repetitions
2518,Pour Dijon,,,0,easy,incomplete_origin,missing origin
2519,baleine ordinateur kayak nuage requin guitare uniforme,,,0,easy,garbage,nonsense words
2520,Billet Le Mans Reims pour 3 personnes,Le Mans,Reims,1,medium,additional_info,with time/passenger info
2521,Mon départ est à Toulon,,,0,easy,incomplete_dest,missing destination
2522,Le foot c'est super ?,,,0,easy,no_intent,off_topic
2523,Perpignan Reims ce soir,Perpignan,Reims,1,medium,no_markers,
2524,"Avec mes amis Paris et Florence, je voudrais aller de Brest à Marseille",Brest,Marseille,1,hard,name_ambiguity,Paris/Florence=prénoms
2525,Je veux aller ?,,,0,easy,incomplete_grammar,grammatically incomplete
2526,Je veux aller de Amiens à Villeurbanne,Amiens,Villeurbanne,1,easy,standard,
2527,Trajet de Lille vers Limoges,Lille,Limoges,1,easy,standard,
2528,Un train de Villeurbanne pour Annecy,Villeurbanne,Annecy,1,easy,standard,
2529,Cap sur Bordeaux depuis Aix-en-Provence,Aix-en-Provence,Bordeaux,1,medium,inverted_order,
2530,Mon ami Rémy m'attend à Nantes je pars de Amiens,Amiens,Nantes,1,medium,name_ambiguity,Rémy=prénom
2531,Quel est le temps de trajet de Saint-Étienne à Brest,Saint-Étienne,Brest,1,medium,standard,
2532,Comment aller de Paris à Lille à Marseille,,,0,medium,ambiguous,too many cities
2533,Limoges Perpignan aujourd'hui,Limoges,Perpignan,1,medium,no_markers,
2534,Comment aller de Bordeaux à Bordeaux,,,0,medium,ambiguous,origin equals destination
2535,Y a-t-il des trains directs entre Aix-en-Provence et Brest,Aix-en-Provence,Brest,1,medium,complex_question,
2536,nuage framboise horloge,,,0,easy,garbage,nonsense words
2537,Vers Toulouse au départ de Le Havre,Le Havre,Toulouse,1,medium,inverted_order,
2538,Je suis actuellement à Marseille,,,0,easy,incomplete_dest,missing destination
2539,foqub jizugu qew pakofa qig,,,0,easy,garbage,random text
2540,Depuis Bordeaux ?,,,0,easy,incomplete_dest,missing destination
2541,Je me trouve à Nantes,,,0,easy,incomplete_dest,missing destination
2542,La mer est belle !,,,0,easy,no_intent,off_topic
2543,je veux aller de reims a le havre,Reims,Le Havre,1,medium,no_capitals,"lowercase, no accents"
2544,bien sûr,,,0,easy,no_intent,random_statements
2545,Je souhaite me rendre à Montpellier depuis Villeurbanne,Villeurbanne,Montpellier,1,easy,standard,
2546,Lyon Saint-Étienne ce soir,Lyon,Saint-Étienne,1,medium,no_markers,
2547,Vers Marseille,,,0,easy,incomplete_origin,missing origin
2548,À Amiens en partance de Le Mans,Le Mans,Amiens,1,medium,inverted_order,
2549,Pour aller à Limoges depuis Nîmes,Nîmes,Limoges,1,medium,inverted_order,
2550,le train de nuit est pratique,,,0,easy,no_intent,train_discussion
2551,je souhaite me rendre a toulouse depuis nice,Nice,Toulouse,1,medium,no_capitals,"lowercase, no accents"
2552,trajet marseille dijon,Marseille,Dijon,1,medium,no_capitals,"lowercase, no accents"
2553,trajet vers nice,,,0,easy,incomplete_origin,missing origin
2554,Bonjour ?,,,0,easy,no_intent,greetings
2555,kewoxevejo xezex pyqi,,,0,easy,garbage,random text
2556,Génial !,,,0,easy,no_intent,random_statements
2557,Direction Toulon ?,,,0,easy,incomplete_origin,missing origin
2558,super cool,,,0,easy,no_intent,random_statements
2559,je quitte lyon ?,,,0,easy,incomplete_dest,missing destination
2560,La pizza c'est délicieux,,,0,easy,no_intent,off_topic
2561,"Paris, Clément et moi voulons aller de Le Mans à Lille",Le Mans,Lille,1,hard,name_ambiguity,Paris/Clément=prénoms
2562,Je cherche un train de Villeurbanne à Le Mans,Villeurbanne,Le Mans,1,easy,standard,
2563,Je souhaite me rendre à Rennes,,,0,easy,incomplete_origin,missing origin
2564,movo sow tym,,,0,easy,garbage,random text
2565,Je voyage avec Rémy et Florence de Toulon vers Toulouse,Toulon,Toulouse,1,hard,name_ambiguity,Rémy/Florence=prénoms
2566,je souhaite me rendre a perrpignan depui anneecy,Annecy,Perpignan,1,hard,misspelling,spelling errors
2567,À Lyon en partance de Amiens,Amiens,Lyon,1,medium,inverted_order,
2568,Un billet pour Rennes,,,0,easy,incomplete_origin,missing origin
2569,Trajet Renne Grenooble,Rennes,Grenoble,1,hard,misspelling,spelling errors
2570,Au départ de Angers,,,0,easy,incomplete_dest,missing destination
2571,Y a-t-il un train de Lyon vers Montpellier,Lyon,Montpellier,1,easy,standard,
2572,Quel est l'horaire des trains au départ de Metz pour Nantes,Metz,Nantes,1,medium,standard,
2573,Commen aler de Lyon a Nice,Lyon,Nice,1,hard,misspelling,spelling errors
2574,je veux aller de lyon à marsel,Lyon,Marseille,1,hard,misspelling,spelling errors
2575,Je voudrais un billet de Le Mans à Nantes,Le Mans,Nantes,1,easy,standard,
2576,Je vais à Grenoble voir mon ami Lourdes en partant de Bordeaux,Bordeaux,Grenoble,1,medium,name_ambiguity,Lourdes=prénom
2577,Je cherche un train de Tours à Nîmes,Tours,Nîmes,1,easy,standard,
2578,retrouver lourdes à perpignan en partant de metz,Metz,Perpignan,1,hard,name_ambiguity,"Lourdes=prénom, lowercase"
2579,Pouvez-vous me réserver une place de Limoges à Lyon,Limoges,Lyon,1,medium,standard,
2580,Angers Perpignan aller simple,Angers,Perpignan,1,medium,no_markers,
2581,Y a-t-il des trains directs de Villeurbanne à Le Mans,Villeurbanne,Le Mans,1,medium,standard,
2582,Je suis actuellement à Angers,,,0,easy,incomplete_dest,missing destination
2583,bonne journée,,,0,easy,no_intent,greetings
2584,Bilet Bordo Anggers,Bordeaux,Angers,1,hard,misspelling,spelling errors
2585,Je pars pour Dijon,,,0,easy,incomplete_origin,missing origin
2586,C'est compliqué !,,,0,easy,no_intent,random_statements
2587,je voudrais un billet de toulon a limoges,Toulon,Limoges,1,medium,no_capitals,"lowercase, no accents"
2588,Réservation Dijon Perpignan,Dijon,Perpignan,1,medium,no_markers,
2589,Billet La Roche-sur-Yon Bordeaux,La Roche-sur-Yon,Bordeaux,1,medium,compound_name,compound name
2590,je dois aller de aix-en-provence a metz,Aix-en-Provence,Metz,1,medium,no_capitals,"lowercase, no accents"
2591,Un aller simple de Nice à Toulouse,Nice,Toulouse,1,easy,standard,
2592,Soit Nantes soit Rennes,,,0,medium,ambiguous,contradictions
2593,je veux aller de aix-en-provence a lille,Aix-en-Provence,Lille,1,medium,no_capitals,"lowercase, no accents"
2594,Trajet de Lille vers Nice,Lille,Nice,1,easy,standard,
2595,Trajet Nice Angers,Nice,Angers,1,medium,no_markers,
2596,Je souhaite me rendre à Brest depuis Tours,Tours,Brest,1,easy,standard,
2597,Combien coûte un billet de Marseille à Lyon,Marseille,Lyon,1,medium,additional_info,with time/passenger info
2598,Je veux aller à Toulon en partant de Metz,Metz,Toulon,1,medium,inverted_order,
2599,nuqyja vekocanul,,,0,easy,garbage,random text
2600,456 Lyon billet ???,,,0,easy,garbage,incoherent mix
2601,"avec mes amis paris et lourdes, je voudrais aller de angers à marseille",Angers,Marseille,1,hard,name_ambiguity,"Paris/Lourdes=prénoms, lowercase"
2602,je veux aller de nice a tours,Nice,Tours,1,medium,no_capitals,"lowercase, no accents"
2603,Je veux aller de Limoges à Lille,Limoges,Lille,1,easy,standard,
2604,à partir de marseille,,,0,easy,incomplete_dest,missing destination
2605,je souhaite me rendre a aix-en-provence depui le mans,Le Mans,Aix-en-Provence,1,hard,misspelling,spelling errors
2606,Comment se rendre à Aix-en-Provence si on part de Marseille,Marseille,Aix-en-Provence,1,medium,inverted_order,
2607,Un billet Strasbourg Nice s'il vous plaît,Strasbourg,Nice,1,easy,standard,
2608,bilet metz dijon,Metz,Dijon,1,hard,misspelling,spelling errors
2609,Trajet de Montpellier vers Paris,Montpellier,Paris,1,easy,standard,
2610,guitare guitare lampe nuage horloge sable,,,0,easy,garbage,nonsense words
2611,Il pleut dehors,,,0,easy,no_intent,off_topic
2612,kymemen fufo bubijeb,,,0,easy,garbage,random text
2613,texijanocu feqyqe tokyraqov deluvig,,,0,easy,garbage,random text
2614,Je cherche un train de Rennes à Marseille,Rennes,Marseille,1,easy,standard,
2615,Mon ami Lourdes m'attend à Saint-Étienne je pars de Clermont-Ferrand,Clermont-Ferrand,Saint-Étienne,1,medium,name_ambiguity,Lourdes=prénom
2616,@@## 123 voyage ???,,,0,easy,garbage,incoherent mix
2617,Direction Toulon en partant de Bordeaux,Bordeaux,Toulon,1,medium,inverted_order,
2618,Réservation Lille Angers,Lille,Angers,1,medium,no_markers,
2619,Mon ami Clément m'attend à Florence je pars de Toulon,Toulon,Florence,1,medium,name_ambiguity,Clément=prénom
2620,igloo lampe requin fenêtre,,,0,easy,garbage,nonsense words
2621,Arrivant de Reims,,,0,easy,incomplete_dest,missing destination
2622,Je voudrais aller de Lille à Nice via Paris et Toulouse,,,0,medium,ambiguous,too many cities
2623,je voudrais aller à angers,,,0,easy,incomplete_origin,missing origin
2624,je veux aller de metz à nîmes,Metz,Nîmes,1,hard,misspelling,spelling errors
2625,Je veux visiter Marseille Lille Lyon,,,0,medium,ambiguous,too many cities
2626,"avec mes amis florence et paris, je voudrais aller de toulon à florence",Toulon,Florence,1,hard,name_ambiguity,"Florence/Paris=prénoms, lowercase"
2627,comment allez-vous ?,,,0,easy,no_intent,general_questions
2628,billet ^^&& @@@,,,0,easy,garbage,incoherent mix
2629,Je veux aller à Nantes en partant de Le Havre,Le Havre,Nantes,1,medium,inverted_order,
2630,Saint-Étienne Limoges demain,Saint-Étienne,Limoges,1,medium,no_markers,
2631,Je vais à Lille ou Paris,,,0,medium,ambiguous,contradictions
2632,je voyage avec rémy et paris de saint-étienne vers florence,Saint-Étienne,Florence,1,hard,name_ambiguity,"Rémy/Paris=prénoms, lowercase"
2633,Je cherche un train de Toulon à Saint-Étienne,Toulon,Saint-Étienne,1,easy,standard,
2634,"Avec mes amis Clément et Paris, je voudrais aller de Saint-Étienne à Toulon",Saint-Étienne,Toulon,1,hard,name_ambiguity,Clément/Paris=prénoms
2635,Je dois rejoindre Florence à Florence depuis Dijon,Dijon,Florence,1,medium,name_ambiguity,Florence=prénom
2636,Trajet Châlons-en-Champagne Limoges,Châlons-en-Champagne,Limoges,1,medium,compound_name,compound name
2637,situé à rennes,,,0,easy,incomplete_dest,missing destination
2638,fenêtre vague escalier cactus miroir kayak,,,0,easy,garbage,nonsense words
2639,Train pour Bordeaux Lille et Toulouse,,,0,medium,ambiguous,too many cities
2640,Je dois me rendre de Le Mans à Rennes,Le Mans,Rennes,1,easy,standard,
2641,À Nantes en partance de Metz,Metz,Nantes,1,medium,inverted_order,
2642,Je voyage avec Rémy et Florence de Aix-en-Provence vers Paris,Aix-en-Provence,Paris,1,hard,name_ambiguity,Rémy/Florence=prénoms
2643,^^&& ^^&& @@##,,,0,easy,garbage,special characters
2644,Quel est le prix d'un aller simple de Nantes à Aix-en-Provence,Nantes,Aix-en-Provence,1,medium,additional_info,with time/passenger info
2645,De Nantes vers Nantes,,,0,medium,ambiguous,origin equals destination
2646,Vers Reims,,,0,easy,incomplete_origin,missing origin
2647,je voudrais un billet de metz a tours,Metz,Tours,1,medium,no_capitals,"lowercase, no accents"
2648,Quel est l'horaire des trains au départ de Lyon pour Lille,Lyon,Lille,1,medium,standard,
2649,Je suis actuellement à Grenoble,,,0,easy,incomplete_dest,missing destination
2650,Je pars de Reims,,,0,easy,incomplete_dest,missing destination
2651,je me trouve à toulouse,,,0,easy,incomplete_dest,missing destination
2652,Départ Dijon,,,0,easy,incomplete_dest,missing destination
2653,Quel est l'horaire des trains au départ de Saint-Étienne pour Metz,Saint-Étienne,Metz,1,medium,standard,
2654,trajet villeurbann lile,Villeurbanne,Lille,1,hard,misspelling,spelling errors
2655,Y a-t-il un train de Limoges vers Toulon,Limoges,Toulon,1,easy,standard,
2656,kayak guitare crayon kayak lampe,,,0,easy,garbage,nonsense words
2657,Bilet Bordeaux Strasbourg,Bordeaux,Strasbourg,1,hard,misspelling,spelling errors
2658,Toulouse Nîmes demain,Toulouse,Nîmes,1,medium,no_markers,
2659,Je suis à Paris,,,0,easy,incomplete_dest,missing destination
2660,Un aller simple de Toulon à Clermont-Ferrand,Toulon,Clermont-Ferrand,1,easy,standard,
2661,Je voudrais un billet de Marseille à Nantes pour demain,Marseille,Nantes,1,medium,additional_info,with time/passenger info
2662,Mon ami Paris m'attend à Saint-Étienne je pars de Marseille,Marseille,Saint-Étienne,1,medium,name_ambiguity,Paris=prénom
2663,Trajet vers Montpellier au départ de Le Havre,Le Havre,Montpellier,1,medium,inverted_order,
2664,Quel est le temps de trajet de Marseille à Toulouse,Marseille,Toulouse,1,medium,standard,
2665,Direction ?,,,0,easy,incomplete_grammar,grammatically incomplete
2666,"Lourdes, Clément et moi voulons aller de Strasbourg à Florence",Strasbourg,Florence,1,hard,name_ambiguity,Lourdes/Clément=prénoms
2667,arrivant de marseille,,,0,easy,incomplete_dest,missing destination
2668,Je suis à Reims,,,0,easy,incomplete_dest,missing destination
2669,Je suis perdu,,,0,easy,no_intent,random_statements
2670,Pouvez-vous me réserver une place de Nîmes à Le Havre,Nîmes,Le Havre,1,medium,standard,
2671,Je dois rejoindre Albert à Toulouse depuis Metz,Metz,Toulouse,1,medium,name_ambiguity,Albert=prénom
2672,Je veux aller de Nice à Rennes,Nice,Rennes,1,easy,standard,
2673,un train de grenoble a perpignan,Grenoble,Perpignan,1,medium,no_capitals,"lowercase, no accents"
2674,Comment aller de Villeurbanne à Rennes,Villeurbanne,Rennes,1,easy,standard,
2675,de paris vers villeurbanne,Paris,Villeurbanne,1,medium,no_capitals,"lowercase, no accents"
2676,Au départ de Strasbourg,,,0,easy,incomplete_dest,missing destination
2677,@@@ Lyon ??? 456 train,,,0,easy,garbage,incoherent mix
2678,je dois travailler demain,,,0,easy,no_intent,off_topic
2679,vers le havre,,,0,easy,incomplete_origin,missing origin
2680,Je souhaite me rendre à Villeurbanne depuis Toulouse,Toulouse,Villeurbanne,1,easy,standard,
2681,Quel est votre nom,,,0,easy,no_intent,general_questions
2682,Pouvez-vous me réserver une place de Toulon à Angers,Toulon,Angers,1,medium,standard,
2683,je voudrais un billet de toulon a perpignan,Toulon,Perpignan,1,medium,no_capitals,"lowercase, no accents"
2684,Vers Nice au départ de Saint-Étienne,Saint-Étienne,Nice,1,medium,inverted_order,
2685,Départ Bordeaux arrivée Nantes,Bordeaux,Nantes,1,easy,standard,
2686,j'aime lire des livres,,,0,easy,no_intent,off_topic
2687,De Saint-Étienne vers Toulon,Saint-Étienne,Toulon,1,medium,compound_name,compound name
2688,Je cherche un train de Rennes à Bordeaux,Rennes,Bordeaux,1,easy,standard,
2689,À quelle heure y a-t-il des trains de Nîmes à Le Havre,Nîmes,Le Havre,1,medium,standard,
2690,à bientôt,,,0,easy,no_intent,greetings
2691,un billet angers saint-étienne s'il vous plait,Angers,Saint-Étienne,1,medium,no_capitals,"lowercase, no accents"
2692,il pleut dehors ?,,,0,easy,no_intent,off_topic
2693,Pouvez-vous me réserver une place de Angers à Saint-Étienne,Angers,Saint-Étienne,1,medium,standard,
2694,"Rémy, Paris et moi voulons aller de Nîmes à Le Mans",Nîmes,Le Mans,1,hard,name_ambiguity,Rémy/Paris=prénoms
2695,Depuis Grenoble,,,0,easy,incomplete_dest,missing destination
2696,De Bordeaux vers Bordeaux,,,0,medium,ambiguous,origin equals destination
2697,Bonne soirée ?,,,0,easy,no_intent,greetings
2698,Vers Rennes au départ de Paris,Paris,Rennes,1,medium,inverted_order,
2699,combien coûte un billet,,,0,easy,incomplete_grammar,grammatically incomplete
2700,Comment se rendre à Limoges si on part de Brest,Brest,Limoges,1,medium,inverted_order,
2701,En direction de Toulon,,,0,easy,incomplete_origin,missing origin
2702,voyage --- @@@ 789,,,0,easy,garbage,incoherent mix
2703,de dijon vers limoges,Dijon,Limoges,1,medium,no_capitals,"lowercase, no accents"
2704,En provenance de Lille,,,0,easy,incomplete_dest,missing destination
2705,dusihow jykumaku,,,0,easy,garbage,random text
2706,Pour me rendre à Strasbourg je pars de Grenoble,Grenoble,Strasbourg,1,medium,inverted_order,
2707,Billet Nice La Roche-sur-Yon,Nice,La Roche-sur-Yon,1,medium,compound_name,compound name
2708,Vers Lille au départ de Toulon,Toulon,Lille,1,medium,inverted_order,
2709,de amiens vers paris,Amiens,Paris,1,medium,no_capitals,"lowercase, no accents"
2710,Un aller simple de Perpignan à Grenoble,Perpignan,Grenoble,1,easy,standard,
2711,789 ??? Marseille,,,0,easy,garbage,incoherent mix
2712,Mon train préféré est le TGV !,,,0,easy,no_intent,train_discussion
2713,Je veux aller à Paris non à Nantes,,,0,medium,ambiguous,contradictions
2714,^^&& ...,,,0,easy,garbage,special characters
2715,Wo ist der Bahnhof,,,0,easy,garbage,foreign language
2716,qihaxoka qusoti,,,0,easy,garbage,random text
2717,Retrouver Clément à Paris en partant de Toulon,Toulon,Paris,1,hard,name_ambiguity,Clément=prénom
2718,Direction Dijon en partant de Tours,Tours,Dijon,1,medium,inverted_order,
2719,retrouver albert à brest en partant de nantes,Nantes,Brest,1,hard,name_ambiguity,"Albert=prénom, lowercase"
2720,Incroyable ?,,,0,easy,no_intent,random_statements
2721,Je me rends à Strasbourg,,,0,easy,incomplete_origin,missing origin
2722,c'est quoi votre numéro,,,0,easy,no_intent,general_questions
2723,En direction de Reims,,,0,easy,incomplete_origin,missing origin
2724,Je souhaite me rendre à Reims depuis Toulon,Toulon,Reims,1,easy,standard,
